1500.0 1.0 1.0 1.0 1.551 0.56 0.361 0.614 1.452 0.01 0.01 0.01 0.011
1500.1 1.0 1.0 1.0 1.551 0.56 0.361 0.614 1.452 0.01 0.01 0.01 0.012
1500.2 1.0 1.0 1.0 1.551 0.56 0.361 0.614 1.452 0.01 0.01 0.01 0.013
1500.3 1.0 1.0 1.0 1.551 0.56 0.361 0.614 1.452 0.01 0.01 0.01 0.014
1500.4 1.0 1.0 1.0 1.551 0.56 0.361 0.614 1.452 0.01 0.011 0.01 0.014
1500.5 1.0 1.0 1.0 1.551 0.559 0.361 0.614 1.452 0.01 0.011 0.01 0.015
1500.6 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.012 0.01 0.016
1500.7 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.012 0.01 0.016
1500.8 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.013 0.01 0.017
1500.9 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.013 0.01 0.018
1501.0 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.014 0.01 0.018
1501.1 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.014 0.01 0.019
1501.2 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.015 0.01 0.02
1501.3 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.016 0.01 0.021
1501.4 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.016 0.01 0.022
1501.5 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.017 0.01 0.023
1501.6 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.018 0.01 0.024
1501.7 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.018 0.01 0.025
1501.8 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.019 0.01 0.026
1501.9 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.02 0.01 0.027
1502.0 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.021 0.01 0.028
1502.1 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.022 0.01 0.029
1502.2 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.023 0.01 0.03
1502.3 1.0 1.0 1.0 1.55 0.559 0.361 0.614 1.452 0.01 0.024 0.01 0.031
