200.0 1.0 1.0 1.0 0.01 0.011 0.01
200.1 1.0 1.0 1.0 0.01 0.013 0.01
200.2 1.0 1.0 1.0 0.01 0.014 0.009
200.3 1.0 1.0 1.0 0.01 0.015 0.009
200.4 1.0 1.0 1.0 0.01 0.015 0.009
200.5 1.0 1.0 1.0 0.01 0.016 0.009
200.6 1.0 1.0 1.0 0.011 0.017 0.01
200.7 1.0 1.0 1.0 0.011 0.017 0.01
200.8 1.0 1.0 1.0 0.011 0.018 0.01
200.9 1.0 1.0 1.0 0.011 0.018 0.01
201.0 1.0 1.0 1.0 0.012 0.019 0.01
201.1 1.0 1.0 1.0 0.012 0.019 0.011
201.2 1.0 1.0 1.0 0.012 0.02 0.011
201.3 1.0 1.0 1.0 0.013 0.02 0.011
201.4 1.0 1.0 1.0 0.013 0.021 0.011
201.5 1.0 1.0 1.0 0.014 0.021 0.012
201.6 1.0 1.0 1.0 0.014 0.022 0.012
201.7 1.0 1.0 1.0 0.014 0.022 0.012
201.8 1.0 1.0 1.0 0.015 0.023 0.013
201.9 1.0 1.0 1.0 0.015 0.023 0.013
202.0 1.0 1.0 1.0 0.016 0.024 0.013
202.1 1.0 1.0 1.0 0.016 0.024 0.013
202.2 1.0 1.0 1.0 0.016 0.025 0.014
202.3 1.0 1.0 1.0 0.017 0.026 0.014
202.4 1.0 1.0 1.0 0.017 0.026 0.014
202.5 1.0 1.0 1.0 0.018 0.027 0.015
202.6 1.0 1.0 1.0 0.018 0.027 0.015
202.7 1.0 1.0 1.0 0.019 0.028 0.016
202.8 1.0 1.0 1.0 0.019 0.029 0.016
202.9 1.0 1.0 1.0 0.02 0.029 0.016
203.0 1.0 1.0 1.0 0.02 0.03 0.017
203.1 1.0 1.0 1.0 0.021 0.031 0.017
203.2 1.0 1.0 1.0 0.021 0.032 0.017
203.3 1.0 1.0 1.0 0.022 0.032 0.018
203.4 1.0 1.0 1.0 0.023 0.033 0.018
203.5 1.0 1.0 1.0 0.023 0.034 0.019
203.6 1.0 1.0 1.0 0.024 0.035 0.019
203.7 1.0 1.0 1.0 0.025 0.035 0.02
203.8 1.0 1.0 1.0 0.025 0.036 0.02
203.9 1.0 1.0 1.0 0.026 0.037 0.021
204.0 1.0 1.0 1.0 0.027 0.038 0.021
204.1 1.0 1.0 1.0 0.027 0.039 0.022
204.2 1.0 1.0 1.0 0.028 0.04 0.022
204.3 1.0 1.0 1.0 0.029 0.04 0.023
204.4 1.0 1.0 1.0 0.029 0.041 0.023
204.5 1.0 1.0 1.0 0.03 0.042 0.024
204.6 1.0 1.0 1.0 0.031 0.043 0.024
204.7 1.0 1.0 1.0 0.032 0.044 0.025
204.8 1.0 1.0 1.0 0.033 0.045 0.025
204.9 1.0 1.0 1.0 0.034 0.046 0.026
205.0 1.0 1.0 1.0 0.034 0.047 0.026
205.1 1.0 1.0 1.0 0.035 0.048 0.027
