2000.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.453 0.454 1.88 0.021 1.253 0.01 0.01 0.01
2000.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.454 1.88 0.022 1.253 0.01 0.01 0.01
2000.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.451 0.454 1.88 0.024 1.253 0.01 0.01 0.01
2000.3 1.0 1.0 1.0 1.546 0.559 0.36 0.613 1.45 0.454 1.88 0.025 1.253 0.01 0.01 0.01
2000.4 1.0 1.0 1.0 1.546 0.559 0.36 0.613 1.449 0.454 1.88 0.026 1.253 0.01 0.01 0.01
2000.5 1.0 1.0 1.0 1.546 0.559 0.36 0.613 1.448 0.454 1.88 0.028 1.253 0.01 0.01 0.01
2000.6 1.0 1.0 1.0 1.546 0.559 0.36 0.613 1.447 0.454 1.88 0.029 1.253 0.01 0.01 0.01
2000.7 1.0 1.0 1.0 1.546 0.559 0.36 0.612 1.446 0.454 1.88 0.03 1.253 0.01 0.01 0.01
2000.8 1.0 1.0 1.0 1.546 0.559 0.36 0.612 1.446 0.454 1.88 0.032 1.253 0.01 0.01 0.01
2000.9 1.0 1.0 1.0 1.546 0.559 0.36 0.612 1.445 0.454 1.88 0.033 1.253 0.01 0.01 0.01
2001.0 1.0 1.0 1.0 1.546 0.559 0.36 0.612 1.444 0.454 1.88 0.034 1.253 0.01 0.01 0.01
2001.1 1.0 1.0 1.0 1.546 0.559 0.36 0.612 1.444 0.454 1.88 0.036 1.253 0.01 0.01 0.01
2001.2 1.0 1.0 1.0 1.546 0.559 0.36 0.612 1.443 0.454 1.88 0.037 1.253 0.01 0.01 0.01
2001.3 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.443 0.454 1.88 0.038 1.253 0.01 0.01 0.01
2001.4 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.443 0.454 1.88 0.039 1.253 0.01 0.01 0.01
2001.5 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.442 0.454 1.88 0.041 1.253 0.01 0.01 0.01
2001.6 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.442 0.454 1.88 0.042 1.253 0.01 0.01 0.01
2001.7 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.442 0.454 1.88 0.043 1.253 0.01 0.01 0.01
2001.8 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.441 0.454 1.88 0.045 1.253 0.01 0.01 0.01
2001.9 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.441 0.454 1.88 0.046 1.253 0.01 0.01 0.01
2002.0 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.441 0.454 1.88 0.047 1.253 0.01 0.01 0.01
2002.1 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.44 0.454 1.88 0.048 1.253 0.01 0.01 0.01
2002.2 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.44 0.454 1.88 0.05 1.253 0.01 0.01 0.01
2002.3 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.44 0.454 1.88 0.051 1.253 0.01 0.01 0.01
2002.4 1.0 1.0 1.0 1.546 0.559 0.36 0.611 1.44 0.454 1.88 0.052 1.253 0.01 0.01 0.01
2002.5 1.0 1.0 1.0 1.546 0.559 0.36 0.61 1.44 0.454 1.88 0.054 1.253 0.01 0.01 0.01
2002.6 1.0 1.0 1.0 1.546 0.559 0.36 0.61 1.44 0.454 1.88 0.055 1.253 0.01 0.01 0.01
2002.7 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.056 1.253 0.01 0.01 0.01
2002.8 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.057 1.253 0.01 0.01 0.01
2002.9 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.059 1.253 0.01 0.01 0.01
2003.0 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.06 1.253 0.01 0.01 0.01
2003.1 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.061 1.253 0.01 0.01 0.01
2003.2 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.062 1.253 0.01 0.01 0.01
2003.3 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.064 1.253 0.01 0.01 0.01
2003.4 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.065 1.253 0.01 0.01 0.01
2003.5 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.066 1.253 0.01 0.01 0.01
2003.6 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.067 1.253 0.01 0.01 0.01
2003.7 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.439 0.454 1.88 0.069 1.253 0.01 0.01 0.01
2003.8 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.07 1.253 0.01 0.01 0.01
2003.9 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.071 1.253 0.01 0.01 0.01
2004.0 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.072 1.253 0.01 0.01 0.01
2004.1 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.074 1.253 0.01 0.01 0.01
2004.2 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.075 1.253 0.01 0.01 0.01
2004.3 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.076 1.253 0.01 0.01 0.01
2004.4 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.077 1.253 0.01 0.01 0.01
2004.5 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.079 1.253 0.01 0.01 0.01
2004.6 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.08 1.253 0.01 0.01 0.01
2004.7 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.081 1.253 0.01 0.01 0.01
2004.8 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.082 1.253 0.01 0.01 0.01
2004.9 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.083 1.253 0.01 0.01 0.01
2005.0 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.085 1.253 0.01 0.01 0.01
2005.1 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.086 1.253 0.01 0.01 0.01
2005.2 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.087 1.253 0.01 0.01 0.01
2005.3 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.088 1.253 0.01 0.01 0.01
2005.4 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.09 1.253 0.01 0.01 0.01
2005.5 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.091 1.253 0.01 0.01 0.01
2005.6 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.092 1.253 0.01 0.01 0.01
2005.7 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.093 1.253 0.01 0.01 0.01
2005.8 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.094 1.253 0.01 0.01 0.01
2005.9 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.096 1.253 0.01 0.01 0.01
2006.0 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.097 1.253 0.01 0.01 0.01
2006.1 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.098 1.253 0.01 0.01 0.01
2006.2 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.099 1.253 0.01 0.01 0.01
2006.3 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.1 1.253 0.01 0.01 0.01
2006.4 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.102 1.253 0.01 0.01 0.01
2006.5 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.103 1.253 0.01 0.01 0.01
2006.6 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.104 1.253 0.01 0.01 0.01
2006.7 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.105 1.253 0.01 0.01 0.01
2006.8 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.106 1.253 0.01 0.01 0.01
2006.9 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.108 1.253 0.01 0.01 0.01
2007.0 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.109 1.253 0.01 0.01 0.01
2007.1 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.11 1.253 0.01 0.01 0.01
2007.2 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.111 1.253 0.01 0.01 0.01
2007.3 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.112 1.253 0.01 0.01 0.01
2007.4 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.113 1.253 0.01 0.01 0.01
2007.5 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.115 1.253 0.01 0.01 0.01
2007.6 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.116 1.253 0.01 0.01 0.01
2007.7 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.117 1.253 0.01 0.01 0.01
2007.8 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.118 1.253 0.01 0.01 0.01
2007.9 1.0 1.0 1.0 1.545 0.558 0.36 0.61 1.438 0.454 1.88 0.119 1.253 0.01 0.01 0.01
2008.0 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.438 0.454 1.88 0.12 1.253 0.01 0.01 0.01
2008.1 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.438 0.454 1.88 0.122 1.253 0.01 0.01 0.01
2008.2 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.438 0.454 1.88 0.123 1.253 0.01 0.01 0.01
2008.3 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.438 0.454 1.88 0.124 1.253 0.01 0.01 0.01
2008.4 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.438 0.454 1.88 0.125 1.253 0.01 0.01 0.01
2008.5 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.126 1.253 0.01 0.01 0.01
2008.6 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.127 1.253 0.01 0.01 0.01
2008.7 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.129 1.253 0.01 0.01 0.01
2008.8 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.13 1.253 0.01 0.01 0.01
2008.9 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.131 1.253 0.01 0.01 0.01
2009.0 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.132 1.253 0.01 0.01 0.01
2009.1 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.133 1.253 0.01 0.01 0.01
2009.2 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.134 1.253 0.01 0.01 0.01
2009.3 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.135 1.253 0.01 0.01 0.01
2009.4 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.137 1.253 0.01 0.01 0.01
2009.5 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.138 1.253 0.01 0.01 0.01
2009.6 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.139 1.253 0.01 0.01 0.01
2009.7 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.14 1.253 0.01 0.01 0.01
2009.8 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.141 1.253 0.01 0.01 0.01
2009.9 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.142 1.253 0.01 0.01 0.01
2010.0 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.143 1.253 0.01 0.01 0.01
2010.1 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.145 1.253 0.01 0.01 0.01
2010.2 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.146 1.253 0.01 0.01 0.01
2010.3 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.147 1.253 0.01 0.01 0.01
2010.4 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.148 1.253 0.01 0.01 0.01
2010.5 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.149 1.253 0.01 0.01 0.01
2010.6 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.15 1.253 0.01 0.01 0.01
2010.7 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.151 1.253 0.01 0.01 0.01
2010.8 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.152 1.253 0.01 0.01 0.01
2010.9 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.154 1.253 0.01 0.01 0.01
2011.0 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.155 1.253 0.01 0.01 0.01
2011.1 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.156 1.253 0.01 0.01 0.01
2011.2 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.157 1.253 0.01 0.01 0.01
2011.3 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.158 1.253 0.01 0.01 0.01
2011.4 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.159 1.253 0.01 0.01 0.01
2011.5 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.16 1.253 0.01 0.01 0.01
2011.6 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.161 1.253 0.01 0.01 0.01
2011.7 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.163 1.253 0.01 0.01 0.01
2011.8 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.164 1.253 0.01 0.01 0.01
2011.9 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.165 1.253 0.01 0.01 0.01
2012.0 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.166 1.253 0.01 0.01 0.01
2012.1 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.167 1.253 0.01 0.01 0.01
2012.2 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.168 1.253 0.01 0.01 0.01
2012.3 1.0 1.0 1.0 1.544 0.558 0.36 0.61 1.439 0.454 1.88 0.169 1.253 0.01 0.01 0.01
