1800.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 1.902 0.02 1.262 0.011 0.009 0.01
1800.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 1.901 0.02 1.262 0.012 0.008 0.01
1800.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 1.901 0.02 1.262 0.013 0.007 0.01
1800.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.011 1.9 0.02 1.262 0.013 0.007 0.01
1800.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.011 1.9 0.02 1.261 0.014 0.007 0.009
1800.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.011 1.9 0.02 1.261 0.014 0.007 0.009
1800.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.011 1.899 0.02 1.261 0.015 0.007 0.009
1800.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.011 1.899 0.02 1.261 0.015 0.007 0.009
1800.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.012 1.899 0.02 1.261 0.015 0.007 0.009
1800.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.012 1.898 0.02 1.261 0.015 0.007 0.008
1801.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.012 1.898 0.02 1.26 0.015 0.007 0.008
1801.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.012 1.897 0.02 1.26 0.015 0.007 0.008
1801.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.013 1.897 0.02 1.26 0.016 0.007 0.008
1801.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.013 1.897 0.02 1.26 0.016 0.007 0.008
1801.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.013 1.896 0.02 1.26 0.016 0.007 0.008
1801.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.013 1.896 0.02 1.26 0.016 0.007 0.008
1801.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.014 1.896 0.02 1.26 0.016 0.007 0.008
1801.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.014 1.895 0.02 1.259 0.016 0.007 0.007
1801.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.014 1.895 0.02 1.259 0.016 0.007 0.007
1801.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.014 1.895 0.02 1.259 0.016 0.007 0.007
1802.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.015 1.895 0.02 1.259 0.016 0.007 0.007
1802.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.015 1.894 0.02 1.259 0.016 0.007 0.007
1802.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.015 1.894 0.02 1.259 0.016 0.007 0.007
1802.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.016 1.894 0.02 1.259 0.016 0.007 0.007
1802.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.016 1.893 0.02 1.259 0.016 0.007 0.007
1802.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.016 1.893 0.02 1.258 0.016 0.007 0.007
1802.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.016 1.893 0.02 1.258 0.016 0.007 0.007
1802.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.017 1.893 0.02 1.258 0.017 0.007 0.007
1802.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.017 1.892 0.02 1.258 0.017 0.007 0.007
1802.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.017 1.892 0.02 1.258 0.017 0.007 0.007
1803.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.017 1.892 0.02 1.258 0.017 0.007 0.007
1803.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.018 1.892 0.02 1.258 0.017 0.007 0.007
1803.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.018 1.891 0.02 1.258 0.017 0.007 0.007
1803.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.018 1.891 0.02 1.258 0.017 0.007 0.007
1803.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.018 1.891 0.02 1.258 0.017 0.007 0.007
1803.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.019 1.891 0.02 1.257 0.017 0.007 0.007
1803.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.019 1.891 0.02 1.257 0.017 0.007 0.007
1803.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.019 1.89 0.02 1.257 0.017 0.007 0.007
1803.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.019 1.89 0.02 1.257 0.017 0.007 0.007
1803.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.02 1.89 0.02 1.257 0.017 0.007 0.007
1804.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.02 1.89 0.02 1.257 0.017 0.007 0.007
1804.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.02 1.89 0.02 1.257 0.017 0.007 0.007
1804.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.021 1.889 0.02 1.257 0.017 0.007 0.007
1804.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.021 1.889 0.02 1.257 0.017 0.007 0.007
1804.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.021 1.889 0.02 1.257 0.017 0.007 0.007
1804.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.021 1.889 0.02 1.257 0.017 0.007 0.007
1804.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.022 1.889 0.02 1.257 0.017 0.007 0.007
1804.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.022 1.888 0.02 1.256 0.017 0.007 0.007
1804.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.022 1.888 0.02 1.256 0.017 0.007 0.007
1804.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.022 1.888 0.02 1.256 0.017 0.007 0.007
1805.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.023 1.888 0.02 1.256 0.017 0.007 0.007
1805.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.023 1.888 0.02 1.256 0.017 0.007 0.007
1805.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.023 1.888 0.02 1.256 0.017 0.007 0.007
1805.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.023 1.888 0.02 1.256 0.017 0.007 0.007
1805.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.024 1.887 0.02 1.256 0.017 0.007 0.007
1805.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.024 1.887 0.02 1.256 0.017 0.007 0.007
1805.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.024 1.887 0.02 1.256 0.017 0.007 0.007
1805.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.024 1.887 0.02 1.256 0.017 0.007 0.007
1805.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.025 1.887 0.02 1.256 0.017 0.007 0.007
1805.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.025 1.887 0.02 1.256 0.017 0.007 0.007
1806.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.025 1.887 0.02 1.256 0.017 0.007 0.007
1806.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.026 1.886 0.02 1.256 0.017 0.007 0.007
1806.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.026 1.886 0.02 1.256 0.017 0.007 0.007
1806.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.026 1.886 0.02 1.255 0.017 0.007 0.007
1806.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.026 1.886 0.02 1.255 0.017 0.007 0.007
1806.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.027 1.886 0.02 1.255 0.017 0.007 0.007
1806.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.027 1.886 0.02 1.255 0.017 0.007 0.007
1806.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.027 1.886 0.02 1.255 0.017 0.007 0.007
1806.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.027 1.886 0.02 1.255 0.017 0.007 0.007
1806.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.028 1.885 0.02 1.255 0.017 0.007 0.007
1807.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.028 1.885 0.02 1.255 0.017 0.007 0.007
1807.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.028 1.885 0.02 1.255 0.017 0.007 0.007
1807.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.028 1.885 0.02 1.255 0.017 0.007 0.007
1807.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.029 1.885 0.02 1.255 0.017 0.007 0.007
1807.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.029 1.885 0.02 1.255 0.017 0.007 0.007
1807.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.029 1.885 0.02 1.255 0.017 0.007 0.007
1807.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.029 1.885 0.02 1.255 0.017 0.007 0.007
1807.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.03 1.885 0.02 1.255 0.017 0.007 0.007
1807.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.03 1.885 0.02 1.255 0.017 0.007 0.007
1807.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.03 1.884 0.02 1.255 0.017 0.007 0.007
1808.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.03 1.884 0.02 1.255 0.017 0.007 0.007
1808.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.031 1.884 0.02 1.255 0.017 0.007 0.007
1808.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.031 1.884 0.02 1.255 0.017 0.007 0.007
1808.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.031 1.884 0.02 1.255 0.017 0.007 0.007
1808.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.031 1.884 0.02 1.255 0.017 0.007 0.007
1808.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.032 1.884 0.02 1.255 0.017 0.007 0.007
1808.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.032 1.884 0.02 1.255 0.017 0.007 0.007
1808.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.032 1.884 0.02 1.254 0.017 0.007 0.007
1808.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.032 1.884 0.02 1.254 0.017 0.007 0.007
1808.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.033 1.884 0.02 1.254 0.017 0.007 0.007
1809.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.033 1.884 0.02 1.254 0.017 0.007 0.007
1809.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.033 1.884 0.02 1.254 0.017 0.007 0.007
1809.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.034 1.883 0.02 1.254 0.017 0.007 0.007
1809.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.034 1.883 0.02 1.254 0.017 0.007 0.007
1809.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.034 1.883 0.02 1.254 0.017 0.007 0.007
1809.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.034 1.883 0.02 1.254 0.017 0.007 0.007
1809.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.035 1.883 0.02 1.254 0.017 0.007 0.007
