1200.0 1.0 1.0 1.0 1.546 0.559 0.36 0.613 1.451 0.01 0.014 0.006 0.01
1200.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.451 0.01 0.015 0.005 0.01
1200.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.451 0.01 0.016 0.005 0.01
1200.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.451 0.01 0.016 0.004 0.01
1200.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.451 0.01 0.016 0.004 0.009
1200.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.451 0.01 0.017 0.004 0.009
1200.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.009
1200.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.009
1200.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.009
1200.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.009
1201.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.009
1201.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.009
1201.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.008
1201.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.004 0.008
1201.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.017 0.005 0.008
1201.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1201.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1201.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1201.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1201.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1202.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.0 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.1 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.2 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.3 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.4 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.5 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.6 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.7 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.8 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
1203.9 1.0 1.0 1.0 1.546 0.559 0.36 0.614 1.452 0.01 0.018 0.005 0.008
